transaction_id,time_seconds,amount_inr,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,merchant_category,card_type,entry_mode,city_tier,is_foreign,customer_age_group,account_age_months,hour_of_day,Class,notes,reviewed_by
TXN0003422,61711,2791.41,-0.523061,0.935915,-0.517449,0.09973,1.502851,-0.99642,0.219618,-0.320479,0.402912,-0.252596,1.362583,-0.544339,-1.502402,1.793171,-0.482294,-0.076406,0.859917,0.502422,0.580447,-0.521019,0.520477,0.336392,-0.212498,0.354787,-0.844066,1.223648,1.935961,-1.328226,Fuel,RuPay,Online,Tier2,0,60+,21.0,17,0,,
TXN0009317,64699,1409.28,0.202018,1.916766,-0.096048,0.630123,-0.777236,-1.345036,0.709265,2.037144,-0.927087,-0.730555,0.078827,-1.40633,1.812734,-0.488271,-1.288391,-0.591224,-0.412033,-2.32385,-1.223478,0.107612,0.180001,-0.297873,0.411169,-0.149515,0.290496,-0.794669,-1.09724,0.131909,Online Shopping,Mastercard,Chip,Tier1,0,26-35,200.0,17,0,,
TXN0000387,65743,1135.27,-0.461563,-0.730619,-1.339885,-0.117818,-1.927056,0.505298,-1.690011,-0.593357,1.168073,0.715141,-0.001542,2.191726,0.093669,1.05784,-0.626287,-2.8865,0.227289,0.443789,0.412246,-1.441828,2.978208,-1.104882,0.102063,0.250677,0.819245,-0.689503,0.522944,1.618437,Fuel,Mastercard,Chip,Tier1,0,26-35,155.0,18,0,,
TXN0008594,55043,544.3,-0.779686,0.384065,0.82935,0.185785,-0.555771,0.269926,0.136588,1.090685,1.287442,1.883744,0.698468,0.34541,-0.384999,,-1.461294,-0.754302,-0.671815,-0.60523,0.423687,-1.422542,0.004655,-0.479453,2.268687,1.25047,0.314996,-1.945502,0.565328,-0.746926,Utilities,Visa,Chip,Tier2,0,26-35,,15,0,,
TXN0001629,31711,50.0,0.392125,0.116108,-0.445567,0.648946,0.068662,-0.328907,-2.288086,1.950159,2.488264,-0.672094,-1.164924,-0.364802,-0.104835,-0.057895,0.653217,-0.747083,0.488,-0.91109,-0.713976,1.815205,2.43907,-0.562194,-0.572031,0.41471,-2.328938,1.806208,-1.81718,-1.079838,Electronics,Visa,Swipe,Tier2,0,26-35,50.0,8,0,,
TXN0003586,56973,4407.21,-0.641144,1.402156,1.535097,-0.74309,-0.796312,0.230368,-0.43966,-0.165878,-1.217799,-0.966834,0.371373,-1.017253,-0.650213,-0.305469,0.17718,0.00417,-0.011499,0.198158,1.090544,-0.285181,1.624524,0.467665,1.851842,-2.011967,-0.830529,-0.121491,-2.749835,-0.308615,Fuel,Mastercard,Chip,Tier1,0,36-45,144.0,15,0,,
TXN0007496,55725,1277.6,-2.857373,0.184702,-0.005475,1.225557,-1.756421,0.590177,-0.321016,-0.455252,0.890647,0.056367,0.011352,-0.22175,0.822153,0.071755,-0.513824,-0.222785,-0.018437,-0.966434,-0.68068,0.023439,-0.713347,0.192817,0.169102,-0.05101,-0.242345,0.189089,-0.293107,-2.339329,Food & Dining,Visa,Swipe,Tier2,0,46-60,239.0,15,0,,
TXN0002715,59055,1330.27,-2.54057,0.831672,-1.081556,0.518647,0.894337,-1.124972,0.763222,-0.287096,0.49637,-0.82691,-0.383466,-0.943927,-0.072807,-1.083521,-1.040336,0.703119,-1.381956,1.159695,-1.004899,-0.853673,0.807531,-0.087325,1.641599,-0.416421,1.782665,-0.933254,0.411542,-0.248434,Electronics,Mastercard,Contactless,Tier2,0,60+,185.0,16,0,,
TXN0007253,61356,974.17,0.826979,-0.207281,0.316488,,-0.964016,-1.723577,0.521929,-0.246649,-0.547256,-0.509843,1.080494,1.40282,0.745042,-1.02783,-1.229373,0.900741,-1.75228,-0.967092,0.143505,-1.300068,0.443406,0.903868,1.072406,-1.200626,-1.42757,2.19022,-0.149838,0.811367,Retail,Mastercard,Online,Tier3,0,46-60,27.0,17,0,,
TXN0008479,40644,,-0.809396,1.176949,0.722471,-0.060284,-1.227754,-0.452445,-1.209467,0.240005,0.026634,-1.033337,0.363504,-1.413102,0.663663,-0.193578,1.046946,0.022012,0.265382,1.179046,-0.782958,1.416618,-0.591957,-0.343379,-1.161031,-0.529089,-2.710701,1.298125,0.273083,-0.699123,ATM Withdrawal,Mastercard,Online,Tier1,0,36-45,96.0,11,0,,
TXN0009369,75468,10108.72,0.203727,-1.41904,-2.224604,0.394607,0.247019,0.197833,-0.592766,0.138604,0.961462,-1.107609,1.116992,-0.12015,-1.049954,1.090153,0.004056,-0.502676,1.208739,0.144159,-0.717485,0.860387,-1.550154,0.759494,-1.477647,-0.941617,0.039503,0.170673,-0.422803,-0.710806,Food & Dining,Visa,Swipe,Tier2,0,36-45,,20,0,,
TXN0005660,41917,3762.08,0.425351,-0.298341,0.457169,-1.29962,0.475634,0.079837,1.089173,-0.527945,0.816325,-0.496358,-0.268626,0.347612,0.192571,0.3118,0.311106,-0.846396,0.322014,-0.347765,0.379984,0.622933,0.518489,1.179623,-0.510899,1.040799,-1.29814,-0.260201,0.694908,-0.594045,Healthcare,RuPay,Chip,Tier2,0,26-35,27.0,11,0,,
TXN0006857,45910,,2.140146,0.488043,-0.262686,-0.059142,-0.191988,-0.600208,1.331494,0.640577,0.363947,0.686992,0.417572,1.947808,-1.372748,0.34455,-0.302663,1.496705,0.630376,1.221797,-1.45365,-0.625616,-0.291042,1.815877,-0.603623,-0.658902,0.917871,0.078298,-1.017758,-0.219713,Utilities,RuPay,Contactless,Tier2,0,26-35,32.0,12,0,,
TXN0003190,29442,1164.03,0.858105,1.160037,-2.101066,0.996406,0.741708,-1.665837,1.466767,0.82813,0.003465,0.711262,0.323431,0.321543,-0.004881,-1.088839,-1.16877,0.333906,1.506192,1.234394,-0.289629,0.472369,0.811797,1.386266,0.963272,1.698092,-0.27137,-0.075005,1.059491,-0.21665,Travel,Visa,Chip,Tier1,0,60+,194.0,8,0,,
TXN0004018,74768,1651.8,1.56393,-1.949799,0.02238,-0.445819,0.845491,-0.885467,0.431384,-1.196767,0.479048,2.682209,0.940275,-2.595212,1.49924,1.01539,0.688381,-0.63098,2.285234,0.884112,0.844416,-0.08275,0.413444,-0.2022,0.912624,0.570684,-1.465985,0.949652,-0.200745,1.598914,Food & Dining,Visa,Online,Tier2,0,18-25,169.0,20,0,,
TXN0004306,52018,,0.340768,-0.453985,-0.324663,1.143913,0.12049,0.616795,1.436819,0.97457,-1.239817,-0.393207,-1.22477,0.203752,-0.817632,0.254018,-0.284138,1.176165,0.949971,0.727349,-1.174067,0.217035,-0.849754,0.372992,-0.162512,1.167553,0.852209,-0.165569,0.750194,-1.171912,Online Shopping,Mastercard,Online,Tier1,0,36-45,188.0,14,0,,
TXN0000910,48288,90.91,0.433791,-1.402526,-0.686563,0.697477,0.776022,-0.183176,1.195291,-1.643614,1.018103,-0.178638,-1.879892,-1.012942,-0.480607,-1.041588,-0.990526,0.518055,-0.563904,-2.202417,0.28628,-0.628053,1.363075,-0.755427,-1.743391,-0.260626,-1.074834,-0.986805,-0.314756,-0.161925,Healthcare,Visa,Online,Tier1,0,18-25,85.0,13,0,,
TXN0005386,36170,2957.99,-1.535726,-0.316081,1.231301,0.412871,-2.537037,2.63639,0.465341,2.209007,-0.018291,-0.115036,0.483493,1.154326,-1.347943,-1.428388,1.222208,0.88468,0.642591,0.601242,0.29544,-1.054075,0.272269,-0.929077,1.254939,-1.382739,-0.832796,1.353563,0.959689,-0.909066,Online Shopping,Mastercard,Chip,Tier1,0,60+,178.0,10,0,,
TXN0001997,80244,3197.88,-0.369537,-1.681897,1.013624,0.330664,0.498387,0.98205,-0.72372,-0.503092,1.019259,0.121398,1.534593,-0.593601,-0.523956,0.732632,1.735428,0.923243,2.112012,0.92097,-0.458858,-0.37264,0.036052,-0.160568,0.223881,0.525447,0.457019,2.118738,1.460955,0.773388,Utilities,RuPay,Contactless,Tier1,0,46-60,93.0,22,0,,
TXN0001867,48277,1168.63,-0.252938,0.941868,0.330209,-0.214955,-1.692342,1.700503,0.162913,0.360087,-1.215281,1.195202,-1.286088,2.526614,0.536979,1.309798,-0.755188,-0.148422,-1.489486,0.716191,0.616479,0.105026,0.286874,-0.652702,-1.175105,1.530034,0.087204,-0.182094,0.275124,-0.802702,Food & Dining,RuPay,Online,Tier2,0,36-45,53.0,13,0,,
TXN0001843,56882,162.29,-0.153872,-0.564197,0.349031,0.650389,-1.281594,-0.50475,0.705338,0.107279,0.938025,0.193079,-0.672951,0.364343,0.819559,1.565704,0.437186,-0.134482,-0.605259,-0.247823,-0.395285,-1.566971,-0.653375,0.870277,-1.636768,1.380536,0.054377,-1.730644,-1.36509,-1.605157,Utilities,Visa,Chip,Tier3,1.0,26-35,,15,0,,
TXN0002498,44501,214.78,-0.850132,-0.462138,-2.392987,,-0.086911,-1.392803,-0.18944,0.744093,0.757957,-0.966181,0.781213,0.618898,-0.517949,-0.422403,1.188419,-1.132328,0.141831,0.370523,0.041378,0.162144,1.289179,-1.128914,-0.317471,-1.223331,1.127967,-0.583637,0.411744,0.57361,electronics,Visa,Chip,Tier1,0,36-45,212.0,12,0,,
TXN0000202,73258,2293.61,-0.439947,-1.765787,-0.173508,-0.686874,1.005087,-0.620418,0.537822,-0.682244,-0.845832,0.000814,0.531754,-1.560435,0.922932,0.937072,-0.304556,-0.190272,-2.648625,1.802649,-0.321694,1.083947,-0.605068,0.002893,0.523056,-0.458917,-1.565194,-0.125875,-1.414408,-0.862796,,Visa,Contactless,Tier2,0,36-45,176.0,20,0,,
TXN0008922,63353,593.46,0.198637,1.344073,0.303731,2.259162,-0.177215,-0.862359,1.73506,-1.919328,-0.040396,-1.578142,0.495135,-0.002802,-0.318672,,-1.253146,-0.512485,1.673723,0.678961,0.268774,0.387855,-0.676328,1.109592,-0.640422,-0.734857,1.456987,-0.845371,-0.344938,1.417084,Grocery,Mastercard,Online,Tier1,0,18-25,129.0,17,0,,
TXN0007811,44521,186.79,-2.341373,-0.121658,-0.000108,0.138613,-0.373009,1.305666,-1.21542,-1.661302,-0.057133,1.461672,-0.938233,1.466814,-0.495685,-0.196758,0.040105,-0.206765,-0.518719,-0.438999,-0.989945,-0.094562,1.365925,0.128659,-0.3324,0.085786,1.468286,-1.318065,0.08407,0.012109,Online Shopping,Visa,ONLINE,Tier2,0,36-45,103.0,12,0,,
TXN0005055,60621,2675.49,-0.907382,-0.787657,0.307627,-0.163383,-0.009601,0.216338,-1.319853,-0.592808,1.421255,-1.451709,-0.615918,0.480548,-0.336475,0.179852,0.853138,2.007222,-0.037952,0.248127,0.684387,-0.58321,-1.211176,0.849886,-0.352709,0.308741,-0.330983,0.325476,-0.767631,0.138758,ATM Withdrawal,RuPay,Contactless,Tier3,0,18-25,156.0,16,0,,
TXN0005890,38766,7699.78,0.14564,-1.139514,0.389064,0.349049,0.25565,0.711074,-1.533182,-0.018715,2.097913,0.969,1.160201,0.380355,0.435489,0.5405,-0.984377,-0.7562,-1.599199,-1.560903,-1.026972,-0.047108,-0.229326,-1.074251,0.721359,0.107243,-0.431291,-1.001283,1.005909,-0.60598,ATM Withdrawal,Mastercard,Contactless,Tier1,1,60+,48.0,10,0,,
TXN0004007,42575,4773.39,-0.245612,-0.903038,0.257035,-0.70513,0.47231,1.01915,1.83423,1.83686,0.950469,-0.495712,-0.597562,1.017843,0.456619,1.000881,1.456771,0.126002,0.569643,0.699782,0.738719,-0.11547,-1.075402,-0.644645,0.062236,1.06983,-0.256916,-0.545415,0.653196,0.023401,Healthcare,Mastercard,Chip,Tier3,0,36-45,228.0,11,0,,
TXN0009951,44930,749.92,0.497252,-0.307893,-0.586093,-0.975989,0.393587,0.962734,-1.01368,-0.923442,-0.070359,-0.366369,0.353241,1.87684,-0.959206,-1.459419,-0.437275,0.252531,-1.092995,-0.658398,-0.675907,0.734992,-0.35583,0.021833,-0.143938,0.306034,-0.161425,0.758163,1.017359,0.368048,Electronics,RuPay,Chip,Tier3,0,46-60,218.0,12,0,,
TXN0002703,38215,904.78,1.242477,-1.536294,-0.768925,,0.325851,-0.462675,-1.785411,0.447746,0.108577,-1.987455,-0.820237,-0.142344,0.992301,-1.919627,-0.445677,0.857244,-0.741134,-1.061651,1.787836,-1.576235,-0.191694,0.190942,0.913605,0.733623,0.692897,0.287809,0.322489,1.00902,Healthcare,Mastercard,Swipe,Tier1,0,36-45,128.0,10,0,,
TXN0003450,35707,6051.15,-0.02191,0.186981,1.09551,-0.398486,-0.006171,-0.135017,1.132255,0.594671,-0.651813,-1.718175,0.461364,0.847304,-0.568335,0.461108,-0.527557,-1.268504,0.378239,0.87591,-0.351049,0.178467,0.124326,-0.12868,-0.134951,-0.23809,-0.230937,-1.012874,-1.386392,0.42178,ATM Withdrawal,Mastercard,Chip,Tier2,0,46-60,109.0,9,0,,
TXN0000332,38873,1035.2,0.006228,0.331245,-0.267972,-0.660592,0.964418,-2.406872,-1.823932,0.320245,-0.36771,0.845389,-0.51797,-1.671514,-0.066351,-0.267984,-1.082478,0.786275,0.356949,-0.985847,-1.532922,0.355143,-0.956334,-0.959403,-0.109061,0.047498,0.502942,1.056958,-0.463739,0.587624,Online Shopping,Visa,Online,Tier2,0,46-60,54.0,10,0,,
TXN0007221,51053,222.39,-0.626368,0.24727,0.931973,,0.903203,0.731602,-1.214107,0.245038,1.748794,1.332223,-1.266315,0.657432,1.72487,-0.2461,-2.041316,-0.169076,0.987882,1.206132,0.149115,1.088236,-0.326715,-1.186066,-0.280856,1.003615,1.181265,1.889299,-1.802416,-0.927291,Healthcare,Mastercard,Contactless,Tier2,0,26-35,227.0,14,0,,
TXN0009760,71478,102.84,-0.380041,-0.760504,0.547903,-1.482423,-0.233112,-0.045564,0.09469,0.581214,0.753284,0.299945,0.56599,1.195823,-0.473727,-0.392683,1.386832,-0.152293,0.588877,-0.973988,-0.568901,0.446651,0.481393,-0.502197,1.159745,0.686176,-0.05662,0.455759,-2.183626,-0.273745,Fuel,RuPay,Chip,Tier2,0,36-45,93.0,19,0,,
TXN0008314,9973,11645.79,0.000226,-1.483945,1.237632,3.250676,0.399178,1.867395,-5.753188,-1.200745,-1.145303,-4.964725,8.110221,-7.530388,-0.956406,-14.233972,-0.828765,-0.148503,-2.761768,-1.710669,-0.646954,-0.557391,-0.703729,-1.702994,-0.991345,0.33884,1.839709,-1.273762,0.97988,0.415561,ATM Withdrawal,Amex,Online,Tier2,0,26-35,189.0,2,1,,
TXN0007258,35363,1164.51,-1.336245,1.30004,-0.402616,-0.293512,-0.808097,-0.083447,-0.895694,2.250577,-0.371571,1.143258,0.931415,1.102985,0.093108,-1.622905,-1.240197,1.159194,1.288903,2.69068,0.112575,-1.056514,-0.122149,-1.364927,-0.450716,0.60427,-1.068181,-0.680121,1.364246,0.317293,,Mastercard,,Tier2,0,26-35,36.0,9,0,,
TXN0002460,74180,1013.77,0.569426,1.02336,-1.760385,-1.692442,0.790402,2.334995,0.386688,-0.765416,0.869577,-0.71852,-0.136815,-0.168038,0.540555,-1.261241,0.595936,0.239141,0.217023,-0.501688,0.006048,-0.316917,-0.599887,-0.052096,0.51813,-0.537695,-0.175915,-1.923523,-1.214438,-0.40843,Healthcare,Mastercard,Online,Tier3,0,60+,137.0,20,0,,
TXN0001775,55762,3658.06,-0.336995,-0.680734,-0.80723,-1.597765,-0.291633,-1.660072,-0.281354,-2.052942,1.002454,0.86967,0.131497,-2.024395,-0.173876,0.203487,-1.013103,-1.996728,1.883986,-0.113035,0.339532,-0.020867,1.091279,0.310383,0.559831,-0.023116,-0.335246,-0.377399,-1.112633,0.018373,Retail,Amex,Online,Tier1,0,26-35,167.0,15,0,,
TXN0006629,59158,1460.54,-0.352245,-1.578098,0.94048,1.343688,0.885575,-0.052523,-0.102123,-0.881193,-0.736396,0.203279,-0.437673,-0.393454,0.264315,0.865454,0.104042,-0.207764,-0.986114,0.763362,-0.649126,-0.689004,-0.451882,-1.868386,1.495733,0.400243,1.065239,0.077687,2.142889,0.929842,Utilities,Mastercard,Chip,,1,46-60,142.0,16,0,,
TXN0007681,35160,2391.42,-0.744731,-1.143194,0.784829,,-0.398423,2.025178,-0.624535,-0.393814,-0.420092,-0.354295,-0.641422,0.158064,2.901987,,-0.389282,-0.651736,-1.028638,-0.674531,0.046984,0.379225,-0.397741,-0.743465,1.100648,-3.265315,1.973714,1.42662,0.203878,0.460199,ATM Withdrawal,Amex,Chip,Tier2,0,36-45,44.0,9,0,,
TXN0008077,67558,317.18,1.361258,-0.168877,-0.517288,-0.226293,0.720966,0.114874,-0.511036,2.314889,0.049121,-1.164846,-0.224528,-0.038473,0.300073,-0.508546,-0.165147,0.514084,-1.726649,0.863298,0.435571,1.25354,-0.158472,0.449325,0.462199,-1.323608,-0.825031,-0.387082,-0.933474,-0.966848,Utilities,Mastercard,Online,Tier3,0,46-60,130.0,18,0,,
TXN0002687,70135,1708.17,-0.114454,-0.073899,-1.158172,-0.65354,0.709371,-1.156123,-0.557998,-0.304366,-0.114646,-0.838042,1.239653,0.569224,-0.516599,0.04806,0.373771,-0.299035,-0.851859,-0.226535,-0.312804,0.24486,0.896434,-0.571595,-1.418586,-0.273565,-0.152492,-0.006248,-0.95681,-0.560825,ATM Withdrawal,Visa,Swipe,Tier2,0,26-35,,19,0,,
TXN0009195,70516,552.28,-0.154305,0.560387,0.071045,1.820018,-0.680381,-1.117052,-0.018266,0.600016,-1.225473,-0.751282,-1.37566,-0.933181,-0.605263,0.979038,-1.793555,1.213144,0.425428,0.560342,-0.809386,2.444117,-0.835499,-1.445818,-1.167254,1.600172,-1.285776,-1.51221,1.104812,1.784014,Travel,RuPay,Chip,Tier3,0,26-35,,19,0,,
TXN0000990,32823,,-0.056933,-0.5378,-0.059005,-0.600482,1.025303,-0.730826,1.74395,-3.013391,-0.040437,0.922175,-1.084857,-0.897846,0.560453,0.689505,-0.851422,-0.10555,1.418198,0.196952,-1.104918,-1.495322,0.397734,0.906783,1.094828,1.405613,0.239209,0.020035,0.315561,0.58983,Food & Dining,Visa,Online,Tier3,0,36-45,217.0,9,0,,
TXN0008458,80710,836.83,1.245191,-0.153614,-0.656796,-0.323723,0.38021,-0.867013,2.702094,0.33964,0.318557,-1.264865,0.457161,0.280058,-1.547948,-0.632409,-1.072701,-0.195301,0.557758,-1.579294,-0.111696,-3.570892,-0.431532,-0.991614,0.1899,-0.034391,-0.14203,-0.408257,2.516409,-0.183995,Online Shopping,Visa,Chip,Tier3,0,36-45,10.0,22,0,,
TXN0008392,62593,1624.72,0.962857,0.03569,-0.516494,2.226018,0.222452,-1.024923,-1.866099,0.667397,-1.560535,0.602744,-0.930512,-0.608476,0.164378,-1.010191,-1.492646,-0.281582,1.631402,1.141653,0.042262,-0.28377,-1.383891,0.208422,-1.170178,-0.364857,0.954929,-0.555,-1.095893,1.912154,Healthcare,Amex,Online,Tier1,0,46-60,42.0,17,0,,
TXN0008132,60548,2145.23,1.03717,-0.135467,-0.337381,1.38859,-1.350112,0.414167,0.193768,0.199078,-0.146319,-0.316077,0.096608,0.096247,1.539256,-0.190839,-0.869785,1.680893,0.680089,-0.342859,-1.523019,-1.696736,-0.441792,1.382157,-1.026783,-1.118526,-0.918717,0.137511,0.093979,-1.419115,,Mastercard,Swipe,Tier1,0,46-60,218.0,16,0,,
TXN0008596,31994,849.93,-0.345802,-0.996296,1.089661,0.246059,-0.280195,-1.092597,0.361715,-0.598346,0.275275,1.153652,2.815832,-0.224294,-0.600159,1.212785,0.547123,-0.634955,-0.47262,0.764036,-0.235836,-0.073273,0.894916,0.348992,-0.630988,0.081367,-1.161382,-0.828586,-0.91183,-0.357974,Food & Dining,Mastercard,Online,Tier2,0,18-25,150.0,8,0,,
TXN0005807,75337,2268.61,0.846894,1.239656,-0.360125,-0.572892,0.754717,0.754411,2.830955,-1.600097,-1.210601,-0.533874,0.544143,0.06777,0.269301,0.393461,-0.035468,0.386879,-1.502962,0.121161,0.809093,-1.121296,0.98587,0.839026,0.120401,1.417195,3.087767,-0.246935,0.847166,-0.598907,,Visa,Online,Tier2,0,26-35,209.0,20,0,,
TXN0008779,35390,221.54,-0.625693,-0.10243,-0.128217,-0.031776,-0.458591,-0.603701,0.347912,-0.625578,-0.998491,-0.556327,-0.805632,0.522435,1.066604,0.295603,-2.157323,-1.246584,0.737116,-0.06605,1.450729,-0.999691,0.268266,0.877018,0.669017,-1.046638,1.488591,1.190733,-0.481239,0.090777,,Mastercard,,Tier2,0,60+,31.0,9,0,,
TXN0008743,59015,435.08,-0.801737,-1.400202,-2.196838,-0.35526,-0.888668,-0.112967,-1.224223,-1.061668,1.059128,0.735121,-1.309329,0.705725,0.9099,-0.474284,-0.760711,-1.805348,0.414273,0.34765,0.918406,-0.664111,0.559713,0.033955,0.270388,0.336061,-0.559502,0.459299,-0.471527,2.683953,Online Shopping,Visa,Contactless,Tier1,1,26-35,15.0,16,0,,
TXN0006575,72434,3847.77,1.314154,0.266501,0.32545,-0.939983,0.299362,0.401813,1.162734,-2.011566,0.917268,-0.952095,0.177308,-0.161349,-0.248307,0.642793,-1.088381,1.067913,1.059945,0.237785,2.102529,0.655617,0.034392,0.275165,1.021148,0.564167,-1.326718,-0.153064,-1.279927,-0.142287,Electronics,RuPay,Chip,Tier1,0,60+,141.0,20,0,,
TXN0003053,32641,788.98,0.216033,0.306808,0.109486,-0.668279,-1.530904,-0.886817,-1.551901,0.806924,-1.575098,-0.271319,-0.107892,0.264364,0.54587,0.458228,-1.476918,-0.844111,-0.11984,0.390186,2.309317,-0.360806,-1.543617,1.141688,-1.758547,-0.277694,-0.300862,-0.175831,-1.85935,-0.963147,Retail,RuPay,Online,Tier1,0,60+,,9,0,,
TXN0008683,73571,2718.56,-0.042953,-1.20437,0.438138,-0.807588,-1.227906,-0.50766,0.982004,0.508024,-0.740896,0.996167,-0.688397,-1.951114,0.21161,1.095868,1.571173,1.128058,0.420193,-0.388705,0.589047,1.213612,1.737609,0.176907,-0.13407,0.343165,0.396997,-0.85142,1.086931,-0.43143,Utilities,Visa,Online,Tier2,0,26-35,224.0,20,0,,
TXN0005463,52265,878.2,-1.399947,-0.966517,0.321729,-1.831323,-0.401751,0.612856,-0.388547,0.766197,0.326724,0.324341,-0.545046,1.434744,-0.378198,0.974396,1.320725,0.557504,0.830714,-0.394962,0.856963,-0.413811,0.380841,-0.396909,-1.092592,-1.091721,-0.090946,2.961707,-0.812223,0.786751,Fuel,Amex,Chip,Tier1,0,26-35,194.0,14,0,,
TXN0000174,52757,1543.49,-0.344556,-0.423938,-0.082095,0.666212,-1.227779,-0.065851,0.384659,0.744224,1.010251,-0.18346,-1.401379,0.406072,-0.119057,1.204773,0.20005,1.214975,-0.525542,1.214629,0.156763,0.417693,-1.716799,1.110366,-0.183762,0.4951,-0.328306,1.152291,0.226783,0.147114,Electronics,Mastercard,Chip,Tier2,0,46-60,12.0,14,0,,
TXN0004955,59424,2039.4,0.297894,-0.886785,-0.033459,1.067914,0.142899,-0.252278,0.137026,0.65133,-2.798182,-1.104973,-1.40898,0.532247,0.105231,0.14864,1.656522,-0.590425,-1.51158,0.476031,-0.041482,0.045913,0.637705,-1.029735,-0.202465,-0.982976,1.800802,0.255834,-0.567905,-0.355362,Retail,Mastercard,Online,Tier2,0,26-35,66.0,16,0,,
TXN0004616,29594,175.97,0.02162,0.992379,-1.358499,1.842233,2.40247,1.410882,0.29771,-1.192193,-1.03699,-0.322237,-0.461546,-0.112061,-0.224758,0.647629,-0.351451,0.503242,-1.246169,0.639617,-3.364553,-0.800313,-0.173246,0.641833,0.120913,-2.013908,2.068293,-0.583236,1.331161,-0.276598,,Mastercard,,Tier2,0,36-45,,8,0,,
TXN0003322,76471,1242.53,1.438861,-0.737204,-1.817159,-0.768309,-0.712856,-0.068029,-0.037513,-1.007649,-0.202751,-0.310991,-0.285906,-0.963416,1.479059,0.052102,-0.284324,1.849247,1.097922,-0.433296,-0.609541,-1.368475,-1.829743,-0.498492,0.785555,-1.252077,1.41091,0.865629,1.091838,-0.123836,FOOD,RuPay,Online,Tier2,0,60+,235.0,21,0,,
TXN0007146,53486,354.35,0.911701,0.508764,-0.011309,-0.187069,2.075503,1.233145,-0.246279,-0.044879,1.14237,0.263792,-2.261924,0.491704,-1.025646,-0.720099,-0.294262,-0.325087,-0.5313,-2.954625,-1.677739,-0.959316,1.376642,1.333768,-0.006528,-0.083097,1.26215,0.334216,0.109757,0.252262,Travel,Amex,,Tier3,0,18-25,101.0,14,0,,
TXN0006247,79120,1164.84,-1.302214,-0.744111,-0.501883,-1.134783,-0.358982,-0.150891,-0.864536,0.508355,-2.076495,-0.087159,-0.029621,0.082553,-0.885342,-0.638799,-1.054239,0.481647,1.569196,-0.435742,-1.375448,0.816521,-0.777584,-1.093927,-0.671997,0.099554,1.769503,0.207954,1.161081,-0.490648,Retail,Visa,Chip,Tier1,0,46-60,86.0,21,0,,
TXN0006746,32933,746.3,0.537548,-0.006522,-0.417579,0.395824,1.039879,1.280474,-0.733793,0.495608,0.114875,-0.28783,-0.806667,-1.748546,1.119056,0.773565,-0.102432,0.094267,-0.546209,1.191034,-0.451022,1.704204,-0.358684,-1.064318,0.53265,0.593297,-0.22921,-1.27978,0.0998,-0.522,Online Shopping,Visa,Online,Tier2,0,36-45,232.0,9,0,,
TXN0003373,37530,,-1.309289,1.380044,0.692913,-0.956558,0.493464,-0.331008,0.20912,0.52574,0.023516,-1.201401,0.236578,-0.549082,0.519202,-0.038592,-0.204962,-0.066044,-0.204031,2.275086,0.258086,-0.567568,1.954016,-0.751766,1.1693,0.520983,-2.074449,-0.96232,0.924753,0.303895,Retail,Amex,Chip,Tier1,0,46-60,,10,0,,
TXN0006049,46465,50.0,-0.084076,-2.055431,-1.263455,,0.434256,-0.45128,0.553459,0.214007,-0.57715,-1.751162,-0.302659,0.906902,0.295177,-0.572971,1.759654,0.816618,0.315411,-0.750903,1.524577,-0.225052,0.806158,0.865972,-0.214734,1.432386,1.60096,-0.373584,0.455116,-1.345899,Healthcare,RuPay,Chip,Tier2,0,60+,58.0,12,0,,
TXN0003312,76453,1294.45,1.367201,-0.06485,0.130496,0.888655,-1.015978,0.27549,-1.095118,0.756834,-1.323492,-0.437816,0.161255,-1.552793,-0.256373,-0.259708,0.717411,1.613825,0.100802,-0.834321,-0.696146,-0.390916,0.194381,0.275822,0.781856,-0.861733,-0.96034,-2.056198,-0.074008,0.043982,Utilities,Mastercard,,Tier3,0,46-60,152.0,21,0,,
TXN0007500,75143,814.71,-0.07401,-1.260502,-0.792732,0.522628,1.753187,-0.479172,0.527919,-2.499154,0.364403,3.139305,0.324648,-1.60673,0.165737,0.484783,0.402331,-0.995054,0.072782,0.869403,1.528143,-1.043184,-0.906182,1.177377,-0.65537,-0.469864,0.120414,0.391417,1.660936,-0.71095,,Visa,Online,Tier2,0,36-45,6.0,20,0,,
TXN0007377,38428,838.39,-0.705775,0.097427,0.557472,0.454998,-2.139525,0.145332,-1.614544,1.460133,0.732499,1.244132,-0.721306,1.439998,-0.779622,1.654345,-0.712075,-1.125111,1.869431,-1.739918,0.628108,1.089845,0.087011,0.710547,0.592739,1.294823,-2.34807,-0.079419,-0.226429,-0.708494,Food & Dining,Mastercard,Chip,Tier3,0,26-35,176.0,10,0,,
TXN0009581,58359,50.0,0.005951,-0.530769,0.810908,0.961352,-0.13005,2.665197,-1.825967,0.453332,0.993403,-0.513301,-1.815568,-1.223713,0.181178,0.607424,1.204407,0.02849,2.0681,0.73675,0.762575,0.646796,0.916907,-1.900714,-1.135638,0.556422,0.578006,-1.615788,-0.632721,-1.86738,Fuel,Visa,Chip,Tier1,0,36-45,,16,0,,
